airdrop_name,positive,neutral,negative,total,total_words,positive_percentage,neutral_percentage,negative_percentage,scam_probability,is_scam
StarTerra,5,4,2,11,4102,45.45454545454545,36.36363636363637,18.181818181818183,-0.0007313505607020966,False
Blockasset,30,8,9,47,6811,63.829787234042556,17.02127659574468,19.148936170212767,-0.003083247687564234,False
SuperRare,2,1,3,6,2014,33.33333333333333,16.666666666666664,50.0,0.0004965243296921549,False
HAI DAMO,0,0,0,0,236,0,0,0,0,False
Sunny,4,0,1,5,1452,80.0,0.0,20.0,-0.002066115702479339,False
WEYU,6,0,3,9,1860,66.66666666666666,0.0,33.33333333333333,-0.0016129032258064516,False
dYdX,20,12,6,38,8522,52.63157894736842,31.57894736842105,15.789473684210526,-0.0016428068528514432,False
DFyn,3,2,1,6,1016,50.0,33.33333333333333,16.666666666666664,-0.001968503937007874,False
Notional,0,0,2,2,579,0.0,0.0,100.0,0.0034542314335060447,False
Altair,6,5,2,13,3523,46.15384615384615,38.46153846153847,15.384615384615385,-0.0011353959693443088,False
ShapeShift,25,7,13,45,9780,55.55555555555556,15.555555555555555,28.888888888888886,-0.001226993865030675,False
THORSwap,4,0,4,8,1098,50.0,0.0,50.0,0.0,False
VoltNFT,0,0,0,0,482,0,0,0,0,False
OpenOcean,5,2,0,7,663,71.42857142857143,28.57142857142857,0.0,-0.007541478129713424,False
NFTb,8,1,1,10,1757,80.0,10.0,10.0,-0.00398406374501992,False
hi,20256,7387,6925,34568,5356889,58.597546864151816,21.369474658643835,20.03297847720435,-0.0024885712584300328,False
TAP,185,140,65,390,71563,47.43589743589743,35.8974358974359,16.666666666666664,-0.0016768441792546428,False
Moonbet,5,2,2,9,2063,55.55555555555556,22.22222222222222,22.22222222222222,-0.001454192922927775,False
Spar Finance,0,0,0,0,0,0,0,0,0,False
Connect Financial,5,2,0,7,1004,71.42857142857143,28.57142857142857,0.0,-0.0049800796812749,False
Osmosis,57,19,4,80,16985,71.25,23.75,5.0,-0.0031204003532528703,False
Pylon Protocol,16,2,5,23,6150,69.56521739130434,8.695652173913043,21.73913043478261,-0.0017886178861788618,False
GemBites,0,1,0,1,15,0.0,100.0,0.0,0.0,False
EarnBet,3,0,4,7,232,42.857142857142854,0.0,57.14285714285714,0.004310344827586207,False
Orion Money,6,12,1,19,911,31.57894736842105,63.1578947368421,5.263157894736842,-0.005488474204171241,False
Omni,45,30,9,84,18549,53.57142857142857,35.714285714285715,10.714285714285714,-0.0019408054342552159,False
EmiSwap,4,0,2,6,578,66.66666666666666,0.0,33.33333333333333,-0.0034602076124567475,False
CRD Network,0,0,0,0,198,0,0,0,0,False
Instadapp,1,2,1,4,2805,25.0,50.0,25.0,0.0,False
Degenâs Farm,0,0,0,0,0,0,0,0,0,False
Blockster,4,0,0,4,666,100.0,0.0,0.0,-0.006006006006006006,False
Skyward Finance,1,0,0,1,425,100.0,0.0,0.0,-0.002352941176470588,False
MoonEdge,17,1,0,18,2139,94.44444444444444,5.555555555555555,0.0,-0.007947639083683964,False
NEFTiPEDiA,0,0,0,0,11,0,0,0,0,False
Thorstarter,1,0,0,1,193,100.0,0.0,0.0,-0.0051813471502590676,False
Arweave,6,3,1,10,1360,60.0,30.0,10.0,-0.003676470588235294,False
APENFT,1,0,2,3,3430,33.33333333333333,0.0,66.66666666666666,0.0002915451895043732,False
EasyBake,1,0,1,2,227,50.0,0.0,50.0,0.0,False
Honeyswap,5,2,0,7,378,71.42857142857143,28.57142857142857,0.0,-0.013227513227513227,False
Charged Particles,5,3,7,15,3698,33.33333333333333,20.0,46.666666666666664,0.0005408328826392645,False
BarterTrade,0,0,0,0,38,0,0,0,0,False
Ribbon Finance,1,0,0,1,161,100.0,0.0,0.0,-0.006211180124223602,False
ZoidPay,2,0,0,2,370,100.0,0.0,0.0,-0.005405405405405406,False
QiSwap,1,0,0,1,649,100.0,0.0,0.0,-0.0015408320493066256,False
Crypto Thrills,0,0,0,0,43,0,0,0,0,False
DoRen,11,5,6,22,4130,50.0,22.727272727272727,27.27272727272727,-0.0012106537530266344,False
SolPAD,10,2,18,30,2487,33.33333333333333,6.666666666666667,60.0,0.003216726980297547,False
Convex Finance,2,0,0,2,92,100.0,0.0,0.0,-0.021739130434782608,False
RunNode,0,1,0,1,344,0.0,100.0,0.0,0.0,False
Venus,17,2,2,21,3975,80.95238095238095,9.523809523809524,9.523809523809524,-0.0037735849056603774,False
ChainX,1,0,0,1,152,100.0,0.0,0.0,-0.006578947368421052,False
Revuto,3,3,0,6,3854,50.0,50.0,0.0,-0.0007784120394395433,False
Solanium,3,1,1,5,1030,60.0,20.0,20.0,-0.001941747572815534,False
Impermax Finance,0,2,0,2,126,0.0,100.0,0.0,0.0,False
Avalaunch,4,3,2,9,2892,44.44444444444444,33.33333333333333,22.22222222222222,-0.0006915629322268327,False
Etherlite,1,0,24,25,1902,4.0,0.0,96.0,0.012092534174553101,False
Badger DAO,1,0,1,2,694,50.0,0.0,50.0,0.0,False
DeversiFi,9,0,0,9,423,100.0,0.0,0.0,-0.02127659574468085,False
Bribe,20,11,3,34,8434,58.82352941176471,32.35294117647059,8.823529411764707,-0.002015650936684847,False
SORA,3,0,2,5,1352,60.0,0.0,40.0,-0.0007396449704142012,False
Maiar Exchange,7,1,1,9,1267,77.77777777777779,11.11111111111111,11.11111111111111,-0.004735595895816891,False
HOPR,2,0,0,2,657,100.0,0.0,0.0,-0.0030441400304414,False
Aladdin,3,2,0,5,843,60.0,40.0,0.0,-0.0035587188612099642,False
KLOMP,6,0,0,6,398,100.0,0.0,0.0,-0.01507537688442211,False
NFTMart,0,0,0,0,72,0,0,0,0,False
LOTTO,16,7,8,31,4334,51.61290322580645,22.58064516129032,25.806451612903224,-0.0018458698661744347,False
1inch,10,7,5,22,5322,45.45454545454545,31.818181818181817,22.727272727272727,-0.0009394964299135663,False
Affine,1,8,0,9,3148,11.11111111111111,88.88888888888889,0.0,-0.0003176620076238882,False
NovaDEX,5,0,0,5,1252,100.0,0.0,0.0,-0.003993610223642172,False
Futureverse,2,0,0,2,635,100.0,0.0,0.0,-0.0031496062992125984,False
Script Network,1,0,0,1,656,100.0,0.0,0.0,-0.001524390243902439,False
Secret Network,42,9,12,63,9213,66.66666666666666,14.285714285714285,19.047619047619047,-0.0032562683165092803,False
Hydra,11,8,2,21,4648,52.38095238095239,38.095238095238095,9.523809523809524,-0.00193631669535284,False
My Lotto Coin,0,0,0,0,52,0,0,0,0,False
Anchor Protocol,65,15,8,88,9567,73.86363636363636,17.045454545454543,9.090909090909092,-0.005957980558168705,False
Graphene,1,0,0,1,1057,100.0,0.0,0.0,-0.000946073793755913,False
Utile Network,0,0,0,0,0,0,0,0,0,False
Donnie Finance,0,0,1,1,526,0.0,0.0,100.0,0.0019011406844106464,False
Sperax,3,0,0,3,1646,100.0,0.0,0.0,-0.0018226002430133657,False
PoolTogether,4,3,17,24,412,16.666666666666664,12.5,70.83333333333334,0.03155339805825243,False
Sifchain,13,4,1,18,3799,72.22222222222221,22.22222222222222,5.555555555555555,-0.0031587259805211897,False
Neutrino Protocol,3,0,1,4,407,75.0,0.0,25.0,-0.004914004914004914,False
Bounce,51,32,17,100,25214,51.0,32.0,17.0,-0.0013484572063139526,False
Invest & Hodl,7,2,0,9,1056,77.77777777777779,22.22222222222222,0.0,-0.006628787878787879,False
Furucombo,0,0,1,1,561,0.0,0.0,100.0,0.0017825311942959,False
Lido,17,8,22,47,13677,36.17021276595745,17.02127659574468,46.808510638297875,0.0003655772464721796,False
Chainge,5,1,0,6,406,83.33333333333334,16.666666666666664,0.0,-0.012315270935960592,False
OnX Finance,3,1,2,6,1025,50.0,16.666666666666664,33.33333333333333,-0.000975609756097561,False
MarcoPolo Protocol,0,0,0,0,859,0,0,0,0,False
Phala Network,1,0,0,1,346,100.0,0.0,0.0,-0.002890173410404624,False
Mirror Protocol,33,17,13,63,8775,52.38095238095239,26.984126984126984,20.634920634920633,-0.002279202279202279,False
Numio,4,0,0,4,1442,100.0,0.0,0.0,-0.0027739251040221915,False
Flare,35,26,23,84,15519,41.66666666666667,30.952380952380953,27.380952380952383,-0.0007732456988208003,False
SocialGood,5,1,2,8,1968,62.5,12.5,25.0,-0.001524390243902439,False
Metex,0,0,1,1,87,0.0,0.0,100.0,0.011494252873563218,False
TomoChain,8,2,0,10,1019,80.0,20.0,0.0,-0.007850834151128557,False
Audius,19,2,82,103,7867,18.446601941747574,1.9417475728155338,79.6116504854369,0.00800813524850642,False
SwanFinance,0,0,0,0,305,0,0,0,0,False
Plutus,23,21,13,57,9919,40.35087719298245,36.84210526315789,22.807017543859647,-0.0010081661457808247,False
DIA,1786,893,801,3480,598405,51.321839080459775,25.660919540229887,23.017241379310345,-0.0016460423960361294,False
Permission,136,41,54,231,55495,58.87445887445888,17.74891774891775,23.376623376623375,-0.0014776105955491485,False
Massnet,0,0,0,0,385,0,0,0,0,False
Symbol,35,31,11,77,19503,45.45454545454545,40.25974025974026,14.285714285714285,-0.0012305799107829565,False
Bitcoin Rhodium,2,1,0,3,184,66.66666666666666,33.33333333333333,0.0,-0.010869565217391304,False
Intexcoin,0,0,0,0,0,0,0,0,0,False
GoodDollar,5,25,2,32,1893,15.625,78.125,6.25,-0.001584786053882726,False
ARCS,4,11,1,16,5111,25.0,68.75,6.25,-0.0005869692819409117,False
DeFiChain,17,6,5,28,5393,60.71428571428571,21.428571428571427,17.857142857142858,-0.0022251066196921935,False
Cypherium,25,1,0,26,526,96.15384615384616,3.8461538461538463,0.0,-0.04752851711026616,False
Handshake,0,3,0,3,2418,0.0,100.0,0.0,0.0,False
Pcash,6,3,3,12,3642,50.0,25.0,25.0,-0.0008237232289950577,False
SwissBorg,10,3,0,13,3362,76.92307692307693,23.076923076923077,0.0,-0.00297441998810232,False
UniWorld,3,0,0,3,335,100.0,0.0,0.0,-0.008955223880597015,False
BABB,11,3,5,19,3592,57.89473684210527,15.789473684210526,26.31578947368421,-0.0016703786191536749,False
Bitribe,4,0,0,4,184,100.0,0.0,0.0,-0.021739130434782608,False
NowEx,0,0,0,0,0,0,0,0,0,False
DAO Maker,1,0,0,1,443,100.0,0.0,0.0,-0.002257336343115124,False
Escher,35,7,11,53,6822,66.0377358490566,13.20754716981132,20.754716981132077,-0.003518029903254178,False
Bitbns,7,2,2,11,2482,63.63636363636363,18.181818181818183,18.181818181818183,-0.00201450443190975,False
Ludena Protocol,4,2,2,8,1171,50.0,25.0,25.0,-0.0017079419299743809,False
PointPay,26,3,11,40,3194,65.0,7.5,27.500000000000004,-0.00469630557294928,False
JUST,6358,3043,3035,12436,2003406,51.12576391122548,24.469282727565133,24.40495336120939,-0.0016586752760049635,False
Relictum Pro,5,1,24,30,945,16.666666666666664,3.3333333333333335,80.0,0.020105820105820106,False
Storeum,4,2,1,7,830,57.14285714285714,28.57142857142857,14.285714285714285,-0.0036144578313253013,False
StellarPayGlobal,0,0,0,0,258,0,0,0,0,False
DRK DeFi,0,0,0,0,0,0,0,0,0,False
Two Prime,22,12,7,41,6532,53.65853658536586,29.268292682926827,17.073170731707318,-0.0022963870177587263,False
PAC Global,0,0,2,2,139,0.0,0.0,100.0,0.014388489208633094,False
FunderOne,0,0,0,0,0,0,0,0,0,False
Azbi,2,4,0,6,684,33.33333333333333,66.66666666666666,0.0,-0.0029239766081871343,False
Storex,0,1,4,5,192,0.0,20.0,80.0,0.020833333333333332,False
Blockpass,1,0,0,1,55,100.0,0.0,0.0,-0.01818181818181818,False
XinFin,17,0,0,17,2647,100.0,0.0,0.0,-0.006422364941443143,False
1xBit,4,0,0,4,599,100.0,0.0,0.0,-0.00667779632721202,False
VNT Chain Labs,0,0,0,0,0,0,0,0,0,False
ICURY,0,0,0,0,0,0,0,0,0,False
Swapzone,6,0,0,6,193,100.0,0.0,0.0,-0.031088082901554404,False
Tandem,52,1,10,63,11764,82.53968253968253,1.5873015873015872,15.873015873015872,-0.0035702142128527714,False
JDX,13,7,5,25,3949,52.0,28.000000000000004,20.0,-0.002025829323879463,False
Global Gaming,6,7,0,13,1137,46.15384615384615,53.84615384615385,0.0,-0.005277044854881266,False
Foodecent,0,0,0,0,0,0,0,0,0,False
NokNok,4,2,0,6,678,66.66666666666666,33.33333333333333,0.0,-0.0058997050147492625,False
Minereum,10,2,74,86,3895,11.627906976744185,2.3255813953488373,86.04651162790698,0.016431322207958923,False
Unochain,3,0,0,3,597,100.0,0.0,0.0,-0.005025125628140704,False
Social Club Rocks,0,0,0,0,0,0,0,0,0,False
KULAP,37,1,2,40,3446,92.5,2.5,5.0,-0.010156703424260012,False
Petro,45,22,19,86,20656,52.32558139534884,25.581395348837212,22.093023255813954,-0.0012587141750580945,False
B One Payment,0,0,0,0,68,0,0,0,0,False
Personal Wager,14,0,3,17,2529,82.35294117647058,0.0,17.647058823529413,-0.004349545274812179,False
Coalculus,1,0,0,1,58,100.0,0.0,0.0,-0.017241379310344827,False
Beldex,9,5,8,22,1994,40.909090909090914,22.727272727272727,36.36363636363637,-0.0005015045135406219,False
DAIN,6,0,0,6,1941,100.0,0.0,0.0,-0.0030911901081916537,False
Emirex,0,0,1,1,203,0.0,0.0,100.0,0.0049261083743842365,False
Bitcoin Turbo Koin Giveaway,0,0,0,0,0,0,0,0,0,False
Bancor,16,9,13,38,4290,42.10526315789473,23.684210526315788,34.21052631578947,-0.0006993006993006993,False
JIL TOKENS,0,0,0,0,0,0,0,0,0,False
K-Tune,20,4,4,28,4302,71.42857142857143,14.285714285714285,14.285714285714285,-0.003719200371920037,False
ecxx,13,1,1,15,1217,86.66666666666667,6.666666666666667,6.666666666666667,-0.009860312243221035,False
Pockero,2,0,0,2,600,100.0,0.0,0.0,-0.0033333333333333335,False
Netspot Solutions,0,0,0,0,0,0,0,0,0,False
Limestone Network,2,0,0,2,746,100.0,0.0,0.0,-0.002680965147453083,False
P2P Club,1,0,0,1,218,100.0,0.0,0.0,-0.0045871559633027525,False
BitCollar,0,0,0,0,670,0,0,0,0,False
Lino Network,1,0,0,1,385,100.0,0.0,0.0,-0.0025974025974025974,False
Brave New Coin,0,0,0,0,1105,0,0,0,0,False
Wavesbet,0,0,0,0,34,0,0,0,0,False
Riwigo,3,0,0,3,729,100.0,0.0,0.0,-0.00411522633744856,False
LiquidApps,4,0,0,4,64,100.0,0.0,0.0,-0.0625,False
HeroCoin,2,1,0,3,604,66.66666666666666,33.33333333333333,0.0,-0.0033112582781456954,False
BlocBox,0,0,0,0,518,0,0,0,0,False
Morpheus Network,1,1,0,2,522,50.0,50.0,0.0,-0.0019157088122605363,False
Neo Smart Energy,0,0,0,0,542,0,0,0,0,False
Stan World,20,8,14,42,5230,47.61904761904761,19.047619047619047,33.33333333333333,-0.001147227533460803,False
Tune.fm,17,9,6,32,6154,53.125,28.125,18.75,-0.0017874553136171597,False
Swiftex,0,0,0,0,19,0,0,0,0,False
Diagon,1,1,0,2,56,50.0,50.0,0.0,-0.017857142857142856,False
ReFork,2,0,0,2,144,100.0,0.0,0.0,-0.013888888888888888,False
Apollo,42,13,85,140,17920,30.0,9.285714285714286,60.71428571428571,0.0023995535714285716,False
Cryptocells,2,2,0,4,611,50.0,50.0,0.0,-0.0032733224222585926,False
Freelanex,5,0,0,5,82,100.0,0.0,0.0,-0.06097560975609756,False
Beowulf Blockchain,0,0,0,0,29,0,0,0,0,False
FreedomOptions,0,0,0,0,0,0,0,0,0,False
2Key,16,0,6,22,3612,72.72727272727273,0.0,27.27272727272727,-0.0027685492801771874,False
Crypto Tribunal,0,0,0,0,0,0,0,0,0,False
TroyTrade,3,0,0,3,28,100.0,0.0,0.0,-0.10714285714285714,False
KAPPI,0,0,0,0,120,0,0,0,0,False
Kuvacash,21,4,4,29,6926,72.41379310344827,13.793103448275861,13.793103448275861,-0.0024545192030031764,False
ENOD,1,0,2,3,745,33.33333333333333,0.0,66.66666666666666,0.0013422818791946308,False
CUDOS,6,0,2,8,991,75.0,0.0,25.0,-0.004036326942482341,False
BitQuant,0,0,0,0,0,0,0,0,0,False
Binance JEX,0,0,0,0,42,0,0,0,0,False
Yezcoin,1,0,0,1,220,100.0,0.0,0.0,-0.004545454545454545,False
Validity,11,3,1,15,1915,73.33333333333333,20.0,6.666666666666667,-0.005221932114882507,False
RIF,740,333,295,1368,263645,54.09356725146199,24.342105263157894,21.564327485380115,-0.0016878757420015552,False
MediLiVes,9,0,0,9,351,100.0,0.0,0.0,-0.02564102564102564,False
Ormeus Ecosystem,1,0,0,1,49,100.0,0.0,0.0,-0.02040816326530612,False
INMINING,33,1,2,36,2190,91.66666666666666,2.7777777777777777,5.555555555555555,-0.014155251141552512,False
NOS Initiative,0,0,0,0,0,0,0,0,0,False
Maecenas,0,0,0,0,135,0,0,0,0,False
Nova Mining,1,0,0,1,292,100.0,0.0,0.0,-0.003424657534246575,False
Project WITH,367,24,24,415,19459,88.43373493975903,5.783132530120482,5.783132530120482,-0.017626805077342104,False
Adrenaline AI,0,0,0,0,0,0,0,0,0,False
Hydro,36,19,16,71,11345,50.70422535211267,26.76056338028169,22.535211267605636,-0.0017628911414720142,False
OilWellCoin,0,0,0,0,708,0,0,0,0,False
Pynk,20,10,1,31,2643,64.51612903225806,32.25806451612903,3.225806451612903,-0.007188800605372683,False
GCOX,2,0,0,2,138,100.0,0.0,0.0,-0.014492753623188406,False
Cocos BCX,0,0,0,0,0,0,0,0,0,False
Livetree,6,0,1,7,778,85.71428571428571,0.0,14.285714285714285,-0.006426735218508998,False
Felixo,0,0,20,20,378,0.0,0.0,100.0,0.05291005291005291,False
WINk,16,4,6,26,3852,61.53846153846154,15.384615384615385,23.076923076923077,-0.002596053997923157,False
TeleCoin,0,0,18,18,437,0.0,0.0,100.0,0.041189931350114416,False
SpockChain,0,0,0,0,0,0,0,0,0,False
Arena Match,3,0,0,3,334,100.0,0.0,0.0,-0.008982035928143712,False
Discodery,15,0,0,15,582,100.0,0.0,0.0,-0.02577319587628866,False
Qtum,3,0,0,3,1890,100.0,0.0,0.0,-0.0015873015873015873,False
Netkoin,0,1,0,1,133,0.0,100.0,0.0,0.0,False
Algorand,260,85,34,379,56398,68.60158311345647,22.427440633245382,8.970976253298153,-0.00400723429908862,False
Ten Billion Coin,3,1,0,4,1856,75.0,25.0,0.0,-0.0016163793103448276,False
OVR,8,4,3,15,3726,53.333333333333336,26.666666666666668,20.0,-0.0013419216317767043,False
BAGS token,0,0,0,0,0,0,0,0,0,False
AllForCrypto,1,0,0,1,298,100.0,0.0,0.0,-0.003355704697986577,False
Civic,32,10,12,54,9626,59.25925925925925,18.51851851851852,22.22222222222222,-0.002077706212341575,False
Komodo,23,6,11,40,8525,57.49999999999999,15.0,27.500000000000004,-0.001407624633431085,False
Netbox.Global,0,0,0,0,14,0,0,0,0,False
BRIKCOIN,5,0,0,5,502,100.0,0.0,0.0,-0.0099601593625498,False
PIEXGO,0,0,0,0,321,0,0,0,0,False
ParamountDax,2,0,0,2,84,100.0,0.0,0.0,-0.023809523809523808,False
Mediacoin,0,0,0,0,30,0,0,0,0,False
Dusk Network,5,4,1,10,1332,50.0,40.0,10.0,-0.003003003003003003,False
Counos Platform,0,0,0,0,0,0,0,0,0,False
BTCOW,0,0,0,0,0,0,0,0,0,False
FIO Social,1,0,0,1,80,100.0,0.0,0.0,-0.0125,False
PBET,0,0,0,0,45,0,0,0,0,False
COINCOME,1,1,0,2,46,50.0,50.0,0.0,-0.021739130434782608,False
Comno Network,0,0,0,0,0,0,0,0,0,False
Blaze Protocol,0,0,0,0,0,0,0,0,0,False
Genesis,110,38,118,266,28334,41.35338345864661,14.285714285714285,44.3609022556391,0.000282346297734171,False
DocTailor,23,0,0,23,446,100.0,0.0,0.0,-0.0515695067264574,False
Fortem Capital,7,0,0,7,582,100.0,0.0,0.0,-0.012027491408934709,False
Authoreon,0,0,1,1,12,0.0,0.0,100.0,0.08333333333333333,False
IdeaFeX,2,1,0,3,666,66.66666666666666,33.33333333333333,0.0,-0.003003003003003003,False
Ubrica,1,0,0,1,92,100.0,0.0,0.0,-0.010869565217391304,False
Typerium,3,0,0,3,244,100.0,0.0,0.0,-0.012295081967213115,False
VCC Exchange,1,1,0,2,464,50.0,50.0,0.0,-0.0021551724137931034,False
Product Protocol,0,0,0,0,0,0,0,0,0,False
ETHplode,30,1,5,36,1414,83.33333333333334,2.7777777777777777,13.88888888888889,-0.01768033946251768,False
SDAT,0,2,0,2,1254,0.0,100.0,0.0,0.0,False
Sparrow,9,0,3,12,1428,75.0,0.0,25.0,-0.004201680672268907,False
Anchor,103,41,21,165,32011,62.42424242424243,24.848484848484848,12.727272727272727,-0.00256161944331636,False
Creamcoin,0,0,0,0,185,0,0,0,0,False
CINDX,3,0,1,4,587,75.0,0.0,25.0,-0.0034071550255536627,False
Atlas Protocol,9,1,1,11,3226,81.81818181818183,9.090909090909092,9.090909090909092,-0.0024798512089274642,False
PlasmaPay,8,1,1,10,904,80.0,10.0,10.0,-0.007743362831858407,False
Raven Protocol,6,1,0,7,1970,85.71428571428571,14.285714285714285,0.0,-0.003045685279187817,False
Bcnex,13,3,0,16,1039,81.25,18.75,0.0,-0.012512030798845043,False
Triffic,3,0,0,3,353,100.0,0.0,0.0,-0.0084985835694051,False
CoTrader,6,0,0,6,1406,100.0,0.0,0.0,-0.004267425320056899,False
MimbleWimbleCoin,0,0,0,0,1041,0,0,0,0,False
MiMiDi,0,1,0,1,185,0.0,100.0,0.0,0.0,False
Globatalent,1,0,0,1,279,100.0,0.0,0.0,-0.0035842293906810036,False
Xprivate Chat,0,0,0,0,40,0,0,0,0,False
Homebloc,10,0,0,10,429,100.0,0.0,0.0,-0.023310023310023312,False
XR Web,0,0,0,0,135,0,0,0,0,False
SUKU,3,0,0,3,465,100.0,0.0,0.0,-0.0064516129032258064,False
diamDEXX,0,0,0,0,0,0,0,0,0,False
Ampleforth,7,6,6,19,2802,36.84210526315789,31.57894736842105,31.57894736842105,-0.00035688793718772306,False
Minglechain,0,0,0,0,1180,0,0,0,0,False
Bitwings,14,1,0,15,807,93.33333333333333,6.666666666666667,0.0,-0.01734820322180917,False
UHIVE,16,1,0,17,1489,94.11764705882352,5.88235294117647,0.0,-0.010745466756212223,False
Tryvium,6,0,0,6,342,100.0,0.0,0.0,-0.017543859649122806,False
AiBB,1,1,2,4,274,25.0,25.0,50.0,0.0036496350364963502,False
Dukascoin,0,0,0,0,282,0,0,0,0,False
SixDomainChain,0,0,0,0,0,0,0,0,0,False
Crypto Market Ads,5,0,0,5,208,100.0,0.0,0.0,-0.02403846153846154,False
UniversalCoin,5,2,0,7,1732,71.42857142857143,28.57142857142857,0.0,-0.002886836027713626,False
P2PS,17,0,0,17,248,100.0,0.0,0.0,-0.06854838709677419,False
SOCIAL CHAINS,0,0,0,0,181,0,0,0,0,False
Reserve Round 2,0,0,0,0,0,0,0,0,0,False
DVMarketplace,0,0,0,0,0,0,0,0,0,False
Bank of Hodlers,7,0,1,8,548,87.5,0.0,12.5,-0.010948905109489052,False
Opiria,2,0,0,2,165,100.0,0.0,0.0,-0.012121212121212121,False
Kozjin,1,0,0,1,74,100.0,0.0,0.0,-0.013513513513513514,False
BULLEX,0,0,1,1,23,0.0,0.0,100.0,0.043478260869565216,False
AllSesame,0,0,0,0,0,0,0,0,0,False
Fesschain,1,0,0,1,34,100.0,0.0,0.0,-0.029411764705882353,False
Dayta,12,0,0,12,713,100.0,0.0,0.0,-0.016830294530154277,False
Mindexcoin,1,2,0,3,290,33.33333333333333,66.66666666666666,0.0,-0.0034482758620689655,False
GRAYLL,1,0,0,1,385,100.0,0.0,0.0,-0.0025974025974025974,False
Ferrum Network,40,1,0,41,1795,97.5609756097561,2.4390243902439024,0.0,-0.022284122562674095,False
TEN,4790,1924,1991,8705,1389989,55.025847214244685,22.10224009190121,22.871912693854107,-0.002013685000384895,False
NOIA Network,2,3,0,5,584,40.0,60.0,0.0,-0.003424657534246575,False
Matrix AI Network,23,1,2,26,2436,88.46153846153845,3.8461538461538463,7.6923076923076925,-0.008620689655172414,False
AMUSE,4,7,1,12,1483,33.33333333333333,58.333333333333336,8.333333333333332,-0.0020229265003371545,False
MediConnect,2,0,0,2,206,100.0,0.0,0.0,-0.009708737864077669,False
BitTube,10,10,7,27,5535,37.03703703703704,37.03703703703704,25.925925925925924,-0.0005420054200542005,False
Authpaper,5,0,0,5,692,100.0,0.0,0.0,-0.0072254335260115606,False
BTSCOIN,0,0,0,0,78,0,0,0,0,False
CoinHe,0,0,0,0,23,0,0,0,0,False
LocalCoin,0,0,1,1,129,0.0,0.0,100.0,0.007751937984496124,False
StellarPay,13,0,0,13,493,100.0,0.0,0.0,-0.02636916835699797,False
IOTW,67,3,4,74,3221,90.54054054054053,4.054054054054054,5.405405405405405,-0.019559143123253648,False
Cryptoxygen,3,0,0,3,100,100.0,0.0,0.0,-0.03,False
CINEMADROM,1,0,0,1,160,100.0,0.0,0.0,-0.00625,False
Fusion Coin,9,4,4,17,2267,52.94117647058824,23.52941176470588,23.52941176470588,-0.0022055580061755625,False
CBNT,11,1,5,17,605,64.70588235294117,5.88235294117647,29.411764705882355,-0.009917355371900827,False
ODEM,1,3,1,5,2515,20.0,60.0,20.0,0.0,False
EarthBi,3,0,0,3,311,100.0,0.0,0.0,-0.00964630225080386,False
Venoty,0,0,0,0,262,0,0,0,0,False
Futurepia,1,0,0,1,259,100.0,0.0,0.0,-0.003861003861003861,False
RTREE,8,0,5,13,956,61.53846153846154,0.0,38.46153846153847,-0.0031380753138075313,False
Streamex,0,4,0,4,1490,0.0,100.0,0.0,0.0,False
Tipestry,0,0,0,0,0,0,0,0,0,False
Betinance,0,0,0,0,0,0,0,0,0,False
BitForex,12,2,5,19,1540,63.1578947368421,10.526315789473683,26.31578947368421,-0.004545454545454545,False
Coinquista,0,0,0,0,0,0,0,0,0,False
AMANPURI,6,0,0,6,312,100.0,0.0,0.0,-0.019230769230769232,False
Atomic Wallet,41,5,7,53,7003,77.35849056603774,9.433962264150944,13.20754716981132,-0.004855062116235899,False
Five Colors Coin,0,0,0,0,254,0,0,0,0,False
EVEN Foundation,1,1,0,2,511,50.0,50.0,0.0,-0.0019569471624266144,False
Konstellation,1,0,0,1,34,100.0,0.0,0.0,-0.029411764705882353,False
Gemstra,12,0,0,12,1326,100.0,0.0,0.0,-0.00904977375565611,False
Chelle Coin,0,0,0,0,79,0,0,0,0,False
Pukkamex,0,0,0,0,281,0,0,0,0,False
AVXChange,11,1,0,12,4435,91.66666666666666,8.333333333333332,0.0,-0.002480270574971815,False
eden.best,0,0,0,0,0,0,0,0,0,False
Licht Project,14,0,0,14,1002,100.0,0.0,0.0,-0.013972055888223553,False
Trade Nexi,0,0,0,0,25,0,0,0,0,False
OpenWeb Network,0,0,0,0,0,0,0,0,0,False
Somesing,2,0,0,2,178,100.0,0.0,0.0,-0.011235955056179775,False
Vite,112,11,19,142,28009,78.87323943661971,7.746478873239436,13.380281690140844,-0.0033203613124352886,False
MADANA,8,0,0,8,2116,100.0,0.0,0.0,-0.003780718336483932,False
Knowledge,518,220,383,1121,143792,46.208742194469224,19.625334522747547,34.165923282783226,-0.0009388561255146323,False
Block and Chain,0,0,0,0,382,0,0,0,0,False
Monarch,5,23,0,28,2251,17.857142857142858,82.14285714285714,0.0,-0.002221235006663705,False
Ally Network,1,1,0,2,488,50.0,50.0,0.0,-0.0020491803278688526,False
Files.fm,31,0,1,32,945,96.875,0.0,3.125,-0.031746031746031744,False
Terra Credit,2,0,0,2,39,100.0,0.0,0.0,-0.05128205128205128,False
Tangle,71,46,135,252,26651,28.174603174603174,18.253968253968253,53.57142857142857,0.0024014108288619566,False
Vecap,9,0,0,9,517,100.0,0.0,0.0,-0.017408123791102514,False
Havaex,0,0,0,0,295,0,0,0,0,False
